0,0.645,0.303,0.788,0.497,0.462,0.646,0.727,0.785,0.701,0.368,0.645,0.528
1,0.646,0.145,0.105,0.303,0.788,0.645,0.758,0.245,0.645,0.38,0.598,0.798
1,0.279,0.26,0.49,0.598,0.658,0.641,0.497,0.208,0.758,0.658,0.445,0.279
1,0.006,0.497,0.373,0.143,0.798,0.645,0.645,0.646,0.797,0.113,0.786,0.31
0,0.479,0.707,0.637,0.445,0.212,0.475,0.786,0.785,0.497,0.13,0.784,0.53
1,0.494,0.598,0.748,0.591,0.302,0.645,0.797,0.748,0.036,0.485,0.003,0.635
1,0.227,0.26,0.428,0.494,0.497,0.658,0.801,0.303,0.645,0.658,0.381,0.798
1,0.768,0.308,0.658,0.485,0.788,0.787,0.392,0.359,0.445,0.658,0.015,0.405
1,0.646,0.748,0.472,0.801,0.145,0.658,0.758,0.245,0.645,0.38,0.598,0.798
1,0.248,0.53,0.798,0.701,0.788,0.034,0.065,0.242,0.472,0.645,0.598,0.132
1,0.785,0.701,0.13,0.801,0.645,0.784,0.646,0.748,0.472,0.801,0.145,0.658
1,0.279,0.26,0.49,0.598,0.658,0.641,0.248,0.006,0.461,0.521,0.625,0.376
0,0.227,0.452,0.308,0.798,0.641,0.785,0.658,0.807,0.637,0.445,0.797,0.302
0,0.065,0.151,0.774,0.701,0.707,0.642,0.381,0.308,0.68,0.539,0.598,0.286
0,0.006,0.244,0.082,0.381,0.034,0.143,0.197,0.38,0.08,0.031,0.106,0.233
0,0.214,0.105,0.472,0.134,0.598,0.719,0.248,0.53,0.798,0.701,0.788,0.034
1,0.036,0.034,0.227,0.445,0.212,0.706,0.748,0.113,0.212,0.497,0.472,0.132
0,0.248,0.094,0.632,0.184,0.034,0.642,0.143,0.462,0.342,0.465,0.784,0.785
1,0.798,0.485,0.787,0.248,0.38,0.785,0.248,0.308,0.465,0.485,0.645,0.785
0,0.645,0.785,0.658,0.277,0.798,0.308,0.494,0.445,0.646,0.142,0.488,0.485
0,0.534,0.645,0.786,0.719,0.598,0.785,0.645,0.785,0.701,0.806,0.786,0.248
0,0.428,0.254,0.807,0.658,0.701,0.786,0.149,0.143,0.26,0.797,0.243,0.426
1,0.038,0.461,0.646,0.485,0.637,0.479,0.798,0.778,0.006,0.479,0.647,0.645
0,0.26,0.462,0.38,0.719,0.454,0.774,0.13,0.658,0.445,0.748,0.248,0.797
1,0.801,0.645,0.151,0.786,0.748,0.798,0.482,0.385,0.248,0.33,0.121,0.485
1,0.745,0.227,0.423,0.065,0.485,0.641,0.658,0.006,0.13,0.445,0.786,0.474
0,0.786,0.646,0.806,0.748,0.472,0.212,0.785,0.701,0.13,0.801,0.645,0.784
1,0.292,0.113,0.145,0.472,0.302,0.036,0.805,0.488,0.801,0.184,0.105,0.48
1,0.642,0.752,0.625,0.13,0.785,0.801,0.392,0.359,0.445,0.658,0.015,0.405
0,0.26,0.279,0.184,0.171,0.23,0.49,0.785,0.645,0.212,0.646,0.494,0.658
1,0.381,0.308,0.68,0.539,0.598,0.286,0.233,0.778,0.114,0.053,0.184,0.496
1,0.279,0.26,0.23,0.598,0.302,0.479,0.094,0.308,0.785,0.385,0.645,0.788
0,0.149,0.485,0.645,0.658,0.212,0.801,0.784,0.101,0.618,0.794,0.642,0.082
1,0.065,0.801,0.485,0.658,0.787,0.645,0.065,0.641,0.748,0.591,0.089,0.472
0,0.785,0.701,0.763,0.227,0.706,0.73,0.445,0.442,0.73,0.35,0.448,0.423
1,0.319,0.658,0.485,0.645,0.465,0.786,0.658,0.598,0.445,0.748,0.785,0.641
0,0.625,0.796,0.127,0.621,0.784,0.132,0.798,0.428,0.645,0.658,0.801,0.381
1,0.319,0.23,0.279,0.658,0.195,0.788,0.227,0.788,0.445,0.497,0.494,0.475
0,0.7,0.445,0.248,0.788,0.145,0.485,0.113,0.598,0.445,0.797,0.645,0.485
1,0.752,0.13,0.497,0.786,0.308,0.473,0.701,0.784,0.645,0.497,0.785,0.149
1,0.308,0.248,0.485,0.785,0.465,0.645,0.366,0.48,0.105,0.303,0.233,0.805
1,0.065,0.801,0.485,0.658,0.787,0.645,0.248,0.598,0.806,0.028,0.196,0.715
1,0.227,0.113,0.08,0.319,0.545,0.034,0.127,0.248,0.788,0.53,0.13,0.462
0,0.475,0.227,0.706,0.785,0.658,0.094,0.006,0.801,0.479,0.497,0.798,0.645
1,0.065,0.72,0.785,0.786,0.701,0.598,0.531,0.707,0.199,0.63,0.715,0.445
1,0.359,0.658,0.787,0.641,0.645,0.485,0.794,0.658,0.462,0.645,0.787,0.248
1,0.006,0.745,0.145,0.652,0.131,0.113,0.598,0.748,0.645,0.212,0.485,0.788
0,0.053,0.552,0.122,0.426,0.062,0.699,0.282,0.754,0.134,0.758,0.778,0.707
1,0.38,0.494,0.637,0.645,0.598,0.286,0.279,0.545,0.26,0.785,0.598,0.658
1,0.784,0.101,0.618,0.794,0.642,0.082,0.748,0.485,0.701,0.385,0.445,0.645
0,0.286,0.571,0.475,0.596,0.237,0.113,0.243,0.245,0.244,0.719,0.798,0.645
0,0.113,0.015,0.472,0.461,0.094,0.658,0.121,0.645,0.485,0.145,0.658,0.248
0,0.324,0.462,0.302,0.197,0.373,0.254,0.497,0.787,0.797,0.479,0.719,0.641
0,0.743,0.784,0.642,0.212,0.49,0.645,0.646,0.701,0.801,0.645,0.785,0.308
0,0.531,0.801,0.145,0.798,0.132,0.784,0.497,0.758,0.308,0.598,0.645,0.594
0,0.475,0.227,0.706,0.785,0.658,0.094,0.466,0.003,0.637,0.091,0.612,0.132
1,0.645,0.248,0.534,0.801,0.658,0.479,0.537,0.34,0.26,0.195,0.121,0.184
1,0.065,0.801,0.485,0.658,0.787,0.645,0.006,0.788,0.598,0.785,0.145,0.801
1,0.798,0.787,0.497,0.006,0.479,0.445,0.303,0.479,0.485,0.645,0.787,0.798
0,0.748,0.472,0.797,0.248,0.065,0.598,0.308,0.801,0.658,0.145,0.53,0.685
0,0.479,0.773,0.385,0.13,0.251,0.26,0.409,0.02,0.806,0.248,0.476,0.208
1,0.465,0.006,0.637,0.472,0.073,0.707,0.598,0.784,0.212,0.184,0.701,0.785
0,0.003,0.145,0.658,0.036,0.089,0.639,0.494,0.073,0.719,0.598,0.645,0.785
0,0.26,0.646,0.787,0.485,0.748,0.248,0.475,0.445,0.598,0.785,0.786,0.798
1,0.497,0.748,0.645,0.308,0.786,0.145,0.641,0.465,0.308,0.461,0.445,0.801
0,0.282,0.48,0.105,0.303,0.801,0.342,0.036,0.45,0.784,0.226,0.642,0.797
0,0.798,0.485,0.472,0.788,0.015,0.785,0.752,0.13,0.497,0.786,0.308,0.473
1,0.065,0.801,0.485,0.658,0.787,0.645,0.003,0.637,0.091,0.612,0.132,0.785
0,0.195,0.727,0.468,0.248,0.385,0.286,0.497,0.787,0.797,0.479,0.719,0.641
0,0.286,0.571,0.475,0.596,0.237,0.113,0.454,0.171,0.797,0.26,0.38,0.279
0,0.113,0.472,0.748,0.798,0.797,0.719,0.475,0.227,0.706,0.785,0.658,0.094
0,0.658,0.308,0.801,0.445,0.227,0.641,0.798,0.428,0.645,0.658,0.801,0.381
1,0.621,0.497,0.807,0.479,0.385,0.127,0.445,0.45,0.658,0.797,0.53,0.748
0,0.555,0.31,0.482,0.342,0.212,0.38,0.454,0.171,0.797,0.26,0.38,0.279
1,0.243,0.245,0.244,0.719,0.798,0.645,0.615,0.743,0.036,0.685,0.675,0.009
1,0.786,0.065,0.701,0.801,0.479,0.645,0.26,0.279,0.184,0.658,0.598,0.641
0,0.006,0.785,0.598,0.472,0.646,0.748,0.065,0.801,0.485,0.658,0.787,0.645
1,0.036,0.45,0.784,0.226,0.642,0.797,0.212,0.658,0.227,0.472,0.132,0.465
1,0.786,0.701,0.658,0.645,0.494,0.805,0.308,0.798,0.658,0.645,0.637,0.113
0,0.645,0.319,0.385,0.428,0.785,0.065,0.774,0.571,0.132,0.778,0.648,0.746
0,0.473,0.652,0.748,0.006,0.778,0.462,0.428,0.748,0.038,0.105,0.798,0.778
1,0.778,0.48,0.774,0.428,0.806,0.788,0.647,0.248,0.381,0.721,0.645,0.212
1,0.625,0.743,0.787,0.798,0.38,0.485,0.658,0.801,0.785,0.579,0.472,0.045
0,0.475,0.798,0.637,0.139,0.567,0.196,0.786,0.065,0.701,0.801,0.479,0.645
0,0.637,0.497,0.113,0.479,0.445,0.13,0.006,0.497,0.373,0.143,0.798,0.645
1,0.497,0.748,0.645,0.308,0.786,0.145,0.437,0.488,0.801,0.303,0.787,0.324
1,0.036,0.45,0.784,0.226,0.642,0.797,0.006,0.801,0.445,0.641,0.785,0.787
0,0.31,0.797,0.768,0.635,0.472,0.392,0.793,0.598,0.006,0.645,0.38,0.248
1,0.038,0.248,0.784,0.801,0.645,0.184,0.235,0.308,0.479,0.598,0.637,0.472
1,0.658,0.494,0.743,0.798,0.143,0.645,0.445,0.645,0.785,0.462,0.065,0.009
0,0.658,0.242,0.472,0.785,0.598,0.26,0.376,0.521,0.248,0.461,0.625,0.006
0,0.006,0.248,0.786,0.479,0.798,0.645,0.006,0.497,0.373,0.143,0.798,0.645
0,0.642,0.248,0.637,0.598,0.472,0.697,0.038,0.028,0.091,0.473,0.784,0.065
0,0.485,0.598,0.645,0.658,0.38,0.748,0.558,0.784,0.584,0.601,0.579,0.701
0,0.409,0.02,0.806,0.248,0.476,0.208,0.244,0.245,0.243,0.485,0.645,0.642
1,0.038,0.028,0.091,0.473,0.784,0.065,0.472,0.485,0.212,0.465,0.807,0.786
0,0.006,0.798,0.645,0.479,0.485,0.788,0.26,0.279,0.23,0.748,0.465,0.641
0,0.786,0.748,0.465,0.645,0.641,0.006,0.381,0.807,0.645,0.797,0.637,0.13
1,0.785,0.089,0.448,0.009,0.254,0.48,0.26,0.134,0.212,0.135,0.7,0.264
0,0.308,0.465,0.248,0.485,0.645,0.785,0.038,0.028,0.091,0.473,0.784,0.065
1,0.318,0.53,0.658,0.645,0.059,0.003,0.73,0.466,0.794,0.663,0.015,0.478
1,0.324,0.006,0.788,0.003,0.494,0.485,0.637,0.785,0.472,0.036,0.598,0.38
1,0.038,0.248,0.784,0.801,0.645,0.184,0.534,0.645,0.786,0.719,0.598,0.785
0,0.354,0.35,0.036,0.561,0.099,0.799,0.53,0.45,0.479,0.598,0.282,0.641
0,0.302,0.748,0.113,0.036,0.472,0.465,0.786,0.308,0.658,0.701,0.801,0.645
0,0.778,0.786,0.494,0.798,0.598,0.334,0.594,0.212,0.66,0.485,0.149,0.497
0,0.184,0.015,0.485,0.788,0.598,0.701,0.038,0.028,0.091,0.473,0.784,0.065
0,0.036,0.598,0.719,0.801,0.758,0.019,0.428,0.306,0.036,0.479,0.094,0.645
0,0.785,0.003,0.797,0.641,0.149,0.784,0.494,0.308,0.645,0.635,0.801,0.132
1,0.289,0.254,0.693,0.685,0.373,0.53,0.639,0.497,0.16,0.598,0.065,0.786
1,0.479,0.135,0.195,0.214,0.797,0.645,0.16,0.641,0.598,0.445,0.785,0.428
1,0.065,0.806,0.797,0.598,0.445,0.645,0.286,0.801,0.036,0.658,0.145,0.13
1,0.006,0.227,0.743,0.678,0.121,0.0,0.025,0.392,0.272,0.715,0.475,0.302
0,0.006,0.248,0.497,0.798,0.036,0.641,0.793,0.598,0.006,0.645,0.38,0.248
0,0.292,0.135,0.169,0.178,0.134,0.428,0.038,0.028,0.091,0.473,0.784,0.065
0,0.227,0.645,0.801,0.465,0.658,0.485,0.038,0.248,0.784,0.801,0.645,0.184
1,0.323,0.719,0.748,0.787,0.798,0.497,0.308,0.658,0.798,0.645,0.801,0.785
1,0.798,0.0,0.0,0.0,0.0,0.0,0.195,0.727,0.468,0.248,0.385,0.286
0,0.036,0.45,0.784,0.226,0.642,0.797,0.801,0.26,0.279,0.23,0.785,0.701
1,0.303,0.785,0.64,0.482,0.48,0.184,0.279,0.26,0.23,0.701,0.785,0.598
0,0.279,0.598,0.763,0.26,0.658,0.695,0.094,0.598,0.291,0.452,0.036,0.784
0,0.786,0.462,0.645,0.38,0.392,0.479,0.065,0.806,0.797,0.598,0.445,0.645
0,0.752,0.302,0.474,0.797,0.786,0.472,0.398,0.785,0.798,0.208,0.646,0.721
1,0.612,0.385,0.478,0.229,0.658,0.645,0.645,0.248,0.485,0.788,0.479,0.409
1,0.212,0.472,0.462,0.151,0.461,0.748,0.645,0.798,0.701,0.785,0.282,0.385
1,0.385,0.743,0.494,0.806,0.354,0.468,0.658,0.485,0.798,0.645,0.788,0.127
0,0.801,0.006,0.308,0.497,0.233,0.479,0.308,0.0,0.0,0.0,0.0,0.0
1,0.227,0.065,0.485,0.479,0.497,0.472,0.151,0.428,0.748,0.385,0.774,0.497
0,0.494,0.479,0.003,0.472,0.801,0.784,0.428,0.645,0.485,0.598,0.788,0.184
1,0.036,0.45,0.784,0.226,0.642,0.797,0.381,0.794,0.479,0.786,0.798,0.537
0,0.445,0.212,0.785,0.474,0.658,0.641,0.213,0.196,0.149,0.788,0.31,0.766
1,0.798,0.785,0.645,0.658,0.801,0.308,0.003,0.806,0.497,0.621,0.385,0.149
0,0.472,0.38,0.537,0.157,0.787,0.637,0.282,0.754,0.134,0.758,0.778,0.707
0,0.279,0.26,0.598,0.658,0.641,0.184,0.036,0.45,0.784,0.226,0.642,0.797
0,0.445,0.797,0.787,0.658,0.798,0.793,0.637,0.652,0.038,0.089,0.323,0.635
0,0.303,0.13,0.785,0.786,0.497,0.645,0.645,0.646,0.658,0.801,0.641,0.428
1,0.113,0.306,0.641,0.196,0.553,0.13,0.303,0.785,0.64,0.482,0.48,0.184
1,0.612,0.385,0.478,0.229,0.658,0.645,0.462,0.778,0.797,0.142,0.715,0.113
1,0.641,0.465,0.308,0.461,0.445,0.801,0.279,0.26,0.49,0.598,0.658,0.641
1,0.625,0.658,0.474,0.806,0.645,0.127,0.038,0.801,0.445,0.145,0.719,0.658
0,0.213,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0
0,0.598,0.7,0.748,0.774,0.308,0.472,0.778,0.48,0.774,0.428,0.806,0.788
1,0.494,0.658,0.645,0.006,0.145,0.212,0.787,0.485,0.798,0.645,0.145,0.13
0,0.794,0.003,0.472,0.637,0.797,0.641,0.279,0.23,0.26,0.598,0.652,0.184
0,0.217,0.727,0.646,0.003,0.788,0.034,0.196,0.807,0.697,0.658,0.497,0.006
0,0.149,0.53,0.242,0.642,0.475,0.423,0.398,0.232,0.214,0.026,0.743,0.478
0,0.286,0.801,0.036,0.658,0.145,0.13,0.038,0.028,0.091,0.473,0.784,0.065
0,0.319,0.545,0.617,0.245,0.72,0.658,0.243,0.245,0.244,0.719,0.798,0.645
1,0.036,0.45,0.784,0.226,0.642,0.797,0.798,0.793,0.645,0.385,0.479,0.13
0,0.025,0.521,0.495,0.5,0.501,0.542,0.254,0.277,0.663,0.658,0.389,0.143
0,0.302,0.113,0.132,0.227,0.748,0.195,0.006,0.286,0.248,0.53,0.08,0.641
0,0.303,0.472,0.748,0.797,0.149,0.786,0.003,0.227,0.635,0.785,0.485,0.036
1,0.308,0.245,0.645,0.465,0.145,0.373,0.151,0.785,0.184,0.006,0.801,0.472
0,0.227,0.645,0.065,0.801,0.787,0.701,0.142,0.423,0.036,0.227,0.089,0.485
0,0.145,0.768,0.306,0.784,0.555,0.787,0.038,0.028,0.091,0.473,0.784,0.065
0,0.658,0.308,0.801,0.445,0.227,0.641,0.385,0.743,0.494,0.806,0.354,0.468
0,0.701,0.786,0.797,0.248,0.494,0.479,0.248,0.308,0.113,0.145,0.53,0.658
0,0.658,0.598,0.645,0.445,0.485,0.381,0.038,0.028,0.091,0.473,0.784,0.065
1,0.788,0.376,0.006,0.778,0.144,0.645,0.13,0.645,0.658,0.784,0.786,0.801
0,0.254,0.785,0.53,0.485,0.094,0.645,0.227,0.065,0.485,0.479,0.497,0.472
1,0.658,0.308,0.801,0.445,0.227,0.641,0.323,0.719,0.748,0.787,0.798,0.497
1,0.279,0.598,0.26,0.658,0.785,0.641,0.006,0.785,0.003,0.381,0.645,0.485
1,0.303,0.658,0.785,0.445,0.641,0.598,0.085,0.53,0.465,0.485,0.08,0.127
0,0.786,0.13,0.145,0.801,0.787,0.645,0.625,0.485,0.787,0.497,0.748,0.31
0,0.038,0.334,0.62,0.468,0.798,0.666,0.248,0.212,0.579,0.282,0.641,0.598
0,0.786,0.308,0.658,0.701,0.801,0.645,0.038,0.028,0.091,0.473,0.784,0.065
0,0.248,0.059,0.715,0.709,0.45,0.16,0.031,0.264,0.009,0.197,0.286,0.135
1,0.308,0.245,0.645,0.465,0.145,0.373,0.494,0.479,0.003,0.472,0.801,0.784
1,0.073,0.774,0.036,0.065,0.596,0.794,0.237,0.284,0.359,0.105,0.488,0.741
0,0.303,0.806,0.641,0.445,0.785,0.462,0.691,0.798,0.303,0.787,0.385,0.641
1,0.006,0.385,0.642,0.63,0.35,0.356,0.445,0.641,0.778,0.526,0.53,0.407
0,0.038,0.786,0.036,0.798,0.248,0.485,0.479,0.135,0.195,0.214,0.797,0.645
0,0.428,0.113,0.645,0.184,0.485,0.658,0.006,0.658,0.701,0.497,0.53,0.786
0,0.213,0.196,0.149,0.788,0.31,0.766,0.645,0.428,0.658,0.646,0.785,0.264
1,0.428,0.786,0.645,0.801,0.479,0.637,0.006,0.445,0.752,0.47,0.645,0.038
1,0.594,0.212,0.66,0.485,0.149,0.497,0.16,0.006,0.645,0.445,0.798,0.494
1,0.308,0.245,0.645,0.465,0.145,0.373,0.494,0.645,0.248,0.658,0.036,0.428
1,0.646,0.658,0.485,0.003,0.645,0.145,0.212,0.445,0.797,0.748,0.485,0.658
1,0.494,0.303,0.798,0.645,0.658,0.801,0.324,0.275,0.485,0.645,0.479,0.748
1,0.385,0.743,0.494,0.806,0.354,0.468,0.658,0.308,0.801,0.445,0.227,0.641
0,0.598,0.645,0.226,0.26,0.279,0.462,0.623,0.663,0.612,0.145,0.476,0.435
1,0.197,0.157,0.212,0.184,0.235,0.164,0.658,0.798,0.308,0.788,0.645,0.485
1,0.237,0.284,0.359,0.105,0.488,0.741,0.658,0.798,0.308,0.788,0.645,0.485
1,0.38,0.798,0.787,0.474,0.145,0.385,0.324,0.275,0.485,0.645,0.479,0.748
0,0.428,0.227,0.036,0.53,0.748,0.248,0.494,0.303,0.798,0.645,0.658,0.801
0,0.113,0.0,0.0,0.0,0.0,0.0,0.006,0.798,0.787,0.807,0.658,0.645
0,0.324,0.275,0.485,0.645,0.479,0.748,0.003,0.145,0.658,0.036,0.089,0.639
1,0.003,0.462,0.065,0.426,0.473,0.089,0.801,0.485,0.658,0.645,0.797,0.38
1,0.036,0.45,0.784,0.226,0.642,0.797,0.006,0.598,0.658,0.701,0.645,0.785
0,0.668,0.262,0.094,0.212,0.687,0.385,0.227,0.065,0.485,0.479,0.497,0.472
1,0.786,0.785,0.497,0.13,0.784,0.53,0.472,0.169,0.227,0.113,0.49,0.145
0,0.647,0.212,0.497,0.645,0.094,0.494,0.279,0.26,0.23,0.701,0.785,0.598
0,0.445,0.282,0.479,0.286,0.555,0.473,0.282,0.473,0.184,0.094,0.149,0.625
1,0.308,0.658,0.645,0.145,0.494,0.801,0.658,0.308,0.801,0.445,0.227,0.641
0,0.006,0.145,0.788,0.385,0.645,0.479,0.798,0.785,0.645,0.658,0.801,0.308
0,0.003,0.645,0.797,0.485,0.184,0.72,0.748,0.302,0.797,0.242,0.149,0.065
0,0.658,0.485,0.645,0.785,0.701,0.003,0.475,0.445,0.598,0.785,0.786,0.798
0,0.272,0.26,0.445,0.227,0.497,0.721,0.784,0.279,0.272,0.303,0.428,0.448
1,0.558,0.784,0.584,0.601,0.579,0.701,0.472,0.184,0.598,0.145,0.786,0.428
1,0.385,0.743,0.494,0.806,0.354,0.468,0.428,0.227,0.036,0.53,0.748,0.248
1,0.786,0.646,0.806,0.748,0.472,0.212,0.794,0.76,0.142,0.214,0.645,0.784
0,0.113,0.598,0.806,0.479,0.214,0.494,0.494,0.479,0.003,0.472,0.801,0.784
0,0.798,0.407,0.389,0.497,0.46,0.549,0.788,0.376,0.006,0.778,0.144,0.645
0,0.145,0.113,0.428,0.658,0.798,0.748,0.089,0.658,0.748,0.547,0.145,0.006
1,0.445,0.282,0.479,0.555,0.473,0.497,0.282,0.473,0.184,0.094,0.149,0.625
0,0.302,0.748,0.113,0.036,0.472,0.465,0.015,0.08,0.036,0.462,0.227,0.233
1,0.428,0.227,0.036,0.53,0.748,0.248,0.308,0.641,0.53,0.785,0.465,0.282
0,0.13,0.485,0.465,0.785,0.658,0.645,0.801,0.015,0.806,0.787,0.145,0.537
1,0.212,0.465,0.641,0.594,0.105,0.785,0.385,0.373,0.143,0.598,0.334,0.485
0,0.13,0.625,0.778,0.127,0.645,0.752,0.623,0.663,0.612,0.145,0.476,0.435
0,0.113,0.748,0.472,0.302,0.227,0.707,0.248,0.308,0.465,0.485,0.645,0.785
0,0.31,0.342,0.641,0.385,0.788,0.645,0.282,0.798,0.462,0.646,0.645,0.788
1,0.646,0.038,0.614,0.365,0.091,0.028,0.227,0.445,0.676,0.637,0.181,0.184
1,0.579,0.303,0.72,0.801,0.149,0.437,0.485,0.719,0.787,0.472,0.248,0.658
0,0.31,0.342,0.641,0.385,0.788,0.645,0.428,0.227,0.036,0.53,0.748,0.248
0,0.531,0.707,0.199,0.63,0.715,0.445,0.392,0.398,0.468,0.598,0.26,0.279
1,0.635,0.376,0.428,0.494,0.472,0.497,0.596,0.006,0.53,0.724,0.748,0.641
1,0.205,0.567,0.609,0.645,0.671,0.743,0.065,0.63,0.639,0.232,0.195,0.707
1,0.196,0.807,0.697,0.658,0.497,0.006,0.53,0.302,0.472,0.647,0.637,0.233
1,0.623,0.663,0.612,0.145,0.476,0.435,0.786,0.748,0.598,0.461,0.642,0.494
0,0.748,0.778,0.53,0.006,0.497,0.647,0.213,0.196,0.149,0.788,0.31,0.229
0,0.658,0.745,0.807,0.727,0.254,0.445,0.113,0.609,0.801,0.53,0.015,0.641
0,0.381,0.248,0.591,0.801,0.53,0.45,0.785,0.646,0.598,0.494,0.472,0.089
0,0.785,0.445,0.094,0.036,0.472,0.212,0.038,0.028,0.091,0.473,0.784,0.065
1,0.428,0.227,0.036,0.53,0.748,0.248,0.308,0.797,0.645,0.748,0.785,0.646
1,0.205,0.715,0.658,0.141,0.186,0.26,0.279,0.658,0.49,0.641,0.598,0.26
0,0.279,0.26,0.598,0.145,0.786,0.658,0.124,0.488,0.301,0.025,0.352,0.02
1,0.113,0.036,0.145,0.151,0.214,0.797,0.308,0.485,0.248,0.465,0.645,0.785
1,0.038,0.028,0.091,0.473,0.784,0.065,0.462,0.658,0.472,0.497,0.006,0.113
1,0.279,0.26,0.598,0.658,0.801,0.641,0.488,0.801,0.48,0.323,0.342,0.105
1,0.445,0.113,0.647,0.797,0.748,0.642,0.748,0.302,0.797,0.242,0.149,0.065
0,0.248,0.53,0.472,0.485,0.798,0.036,0.475,0.625,0.445,0.598,0.785,0.645
1,0.279,0.26,0.13,0.205,0.785,0.23,0.647,0.142,0.306,0.197,0.106,0.523
0,0.53,0.706,0.468,0.479,0.392,0.302,0.143,0.227,0.212,0.059,0.796,0.003
1,0.003,0.647,0.113,0.625,0.485,0.227,0.006,0.445,0.788,0.658,0.598,0.642
1,0.641,0.53,0.658,0.248,0.786,0.465,0.113,0.748,0.036,0.145,0.151,0.214
1,0.497,0.794,0.065,0.35,0.031,0.563,0.279,0.26,0.598,0.658,0.801,0.641
1,0.227,0.065,0.485,0.479,0.497,0.472,0.7,0.472,0.135,0.006,0.497,0.398
0,0.279,0.26,0.13,0.205,0.785,0.23,0.038,0.028,0.091,0.473,0.784,0.065
0,0.303,0.169,0.059,0.798,0.445,0.658,0.113,0.748,0.036,0.145,0.151,0.214
0,0.197,0.157,0.212,0.184,0.235,0.164,0.038,0.028,0.091,0.473,0.784,0.065
1,0.038,0.028,0.091,0.473,0.784,0.065,0.748,0.658,0.241,0.485,0.302,0.472
1,0.612,0.385,0.478,0.229,0.658,0.645,0.13,0.53,0.625,0.642,0.658,0.798
0,0.385,0.786,0.248,0.645,0.598,0.494,0.308,0.479,0.645,0.658,0.801,0.784
0,0.637,0.788,0.598,0.308,0.645,0.658,0.641,0.785,0.658,0.26,0.598,0.279
1,0.798,0.719,0.641,0.797,0.748,0.645,0.798,0.145,0.445,0.788,0.801,0.645
0,0.798,0.214,0.197,0.472,0.094,0.151,0.038,0.028,0.091,0.473,0.784,0.065
1,0.308,0.645,0.485,0.465,0.786,0.479,0.35,0.497,0.212,0.485,0.227,0.373
1,0.385,0.445,0.308,0.658,0.785,0.701,0.637,0.801,0.798,0.785,0.645,0.214
0,0.494,0.786,0.145,0.428,0.113,0.798,0.785,0.701,0.642,0.212,0.38,0.485
0,0.658,0.646,0.645,0.151,0.212,0.642,0.428,0.645,0.485,0.598,0.788,0.184
0,0.006,0.645,0.798,0.806,0.479,0.787,0.646,0.645,0.145,0.428,0.598,0.494
1,0.227,0.537,0.053,0.72,0.462,0.786,0.806,0.784,0.227,0.169,0.719,0.497
1,0.053,0.089,0.145,0.477,0.282,0.33,0.738,0.801,0.534,0.437,0.342,0.08
1,0.038,0.028,0.091,0.473,0.784,0.065,0.015,0.785,0.645,0.462,0.773,0.473
0,0.778,0.748,0.445,0.248,0.798,0.646,0.169,0.105,0.342,0.719,0.53,0.497
0,0.308,0.641,0.53,0.785,0.465,0.282,0.006,0.145,0.788,0.385,0.645,0.479
1,0.038,0.028,0.091,0.473,0.784,0.065,0.785,0.461,0.38,0.598,0.113,0.645
1,0.342,0.647,0.105,0.479,0.645,0.462,0.003,0.797,0.645,0.598,0.485,0.479
1,0.485,0.303,0.465,0.658,0.645,0.036,0.701,0.113,0.497,0.785,0.195,0.006
0,0.639,0.385,0.145,0.787,0.381,0.658,0.132,0.547,0.445,0.637,0.143,0.748
1,0.038,0.028,0.091,0.473,0.784,0.065,0.738,0.579,0.612,0.197,0.784,0.7
1,0.127,0.13,0.53,0.645,0.801,0.658,0.637,0.598,0.303,0.479,0.445,0.786
1,0.785,0.479,0.645,0.428,0.462,0.797,0.537,0.785,0.645,0.646,0.801,0.212
1,0.381,0.748,0.212,0.786,0.591,0.66,0.303,0.807,0.786,0.461,0.073,0.645
0,0.282,0.445,0.359,0.748,0.485,0.497,0.423,0.598,0.645,0.248,0.282,0.727
0,0.45,0.461,0.428,0.785,0.065,0.798,0.645,0.485,0.003,0.658,0.785,0.197
1,0.398,0.184,0.473,0.448,0.445,0.474,0.798,0.482,0.0,0.0,0.0,0.0
0,0.786,0.149,0.807,0.645,0.485,0.475,0.494,0.479,0.798,0.719,0.784,0.786
0,0.282,0.445,0.359,0.748,0.485,0.497,0.53,0.784,0.642,0.743,0.127,0.625
0,0.719,0.342,0.637,0.645,0.479,0.598,0.721,0.38,0.462,0.461,0.645,0.036
0,0.53,0.248,0.385,0.465,0.145,0.637,0.423,0.598,0.645,0.248,0.282,0.727
1,0.13,0.303,0.445,0.639,0.658,0.625,0.254,0.306,0.392,0.461,0.635,0.642
0,0.291,0.113,0.26,0.801,0.497,0.036,0.164,0.724,0.395,0.628,0.641,0.701
1,0.53,0.784,0.642,0.743,0.127,0.625,0.758,0.428,0.787,0.635,0.752,0.494
0,0.645,0.003,0.359,0.038,0.637,0.788,0.787,0.798,0.445,0.658,0.748,0.485
0,0.398,0.697,0.797,0.065,0.479,0.591,0.658,0.26,0.279,0.706,0.598,0.184
0,0.445,0.248,0.798,0.479,0.801,0.645,0.758,0.245,0.645,0.38,0.598,0.798
0,0.248,0.798,0.227,0.423,0.479,0.555,0.13,0.214,0.053,0.034,0.217,0.743
1,0.479,0.248,0.485,0.227,0.465,0.212,0.472,0.462,0.184,0.806,0.798,0.658
